fold_id,pdf_name
20,Multi-compound Transformer for Accurate Biomedical Image Segmentation
20,Generative Self-training for Cross-Domain Unsupervised Tagged-to-Cine MRI Synthesis
20,VinDr-SpineXR: A Deep Learning Framework for Spinal Lesions Detection and Classification from Radiographs
20,Cross-Modal Attention for MRI and Ultrasound Volume Registration
20,Sli2Vol: Annotate a 3D Volume from a Single Slice with Self-supervised Learning
20,Anatomy of Domain Shift Impact on U-Net Layers in MRI Segmentation
20,Positive-Unlabeled Learning for Cell Detection in Histopathology Images with Incomplete Annotations
20,SALAD: Self-supervised Aggregation Learning for Anomaly Detection on X-Rays
20,StyPath: Style-Transfer Data Augmentation for Robust Histology Image Classification
20,An Analysis by Synthesis Method that Allows Accurate Spatial Modeling of Thickness of Cortical Bone from Clinical QCT
20,Data-Driven Multi-contrast Spectral Microstructure Imaging with InSpect
20,Fluid Registration Between Lung CT and Stationary Chest Tomosynthesis Images
20,Uncertainty-Guided Efficient Interactive Refinement of Fetal Brain Segmentation from Stacks of MRI Slices
20,Learning Shape Representation on Sparse Point Clouds for Volumetric Image Segmentation
20,Confident Head Circumference Measurement from Ultrasound with Real-Time Feedback for Sonographers
20,Brain Segmentation from k-Space with End-to-End Recurrent Attention Network
20,Overfitting of Neural Nets Under Class Imbalance: Analysis and Improvements for Segmentation
20,Deep Instance-Level Hard Negative Mining Model for Histopathology Images
20,CompareNet: Anatomical Segmentation Network with Deep Non-local Label Fusion
20,3DFPN-HS $$^2$$ 2 : 3D Feature Pyramid Network Based High Sensitivity and Specificity Pulmonary Nodule Detection
20,A Mixed-Supervision Multilevel GAN Framework for Image Quality Enhancement
20,Automated Lesion Detection by Regressing Intensity-Based Distance with a Neural Network
20,Robust Cochlear Modiolar Axis Detection in CT
20,Solving the Cross-Subject Parcel Matching Problem Using Optimal Transport
20,Deep Multi-structural Shape Analysis: Application to Neuroanatomy
20,Omni-Supervised Learning: Scaling Up to Large Unlabelled Medical Datasets
20,Brain Decoding from Functional MRI Using Long Short-Term Memory Recurrent Neural Networks
20,Adversarial Sparse-View CBCT Artifact Reduction
20,Spatiotemporal Segmentation and Modeling of the Mitral Valve in Real-Time 3D Echocardiographic Images
20,Bayesian Image Quality Transfer with CNNs: Exploring Uncertainty in dMRI Super-Resolution
20,Automatic Labeling of Vascular Structures with Topological Constraints via HMM
20,Orientation-Sensitive Overlap Measures for the Validation of Medical Image Segmentations
20,Motion Compensated Abdominal Diffusion Weighted MRI by Simultaneous Image Registration and Model Estimation (SIR-ME)
20,A Machine Learning Based Approach to Fiber Tractography Using Classifier Voting
20,Uncertainty-Driven Forest Predictors for Vertebra Localization and Segmentation
20,Multi-scale Heat Kernel Based Volumetric Morphology Signature
20,Automatic Coronary Calcium Scoring in Cardiac CT Angiography Using Convolutional Neural Networks
20,Multi-scale and Multimodal Fusion of Tract-Tracing Myelin Stain and DTI-derived Fibers in Macaque Brains
20,Towards Personalized Interventional SPECT-CT Imaging
20,Robust Registration of Longitudinal Spine CT
20,Towards Automatic Plan Selection for Radiotherapy of Cervical Cancer by Fast Automatic Segmentation of Cone Beam CT Scans
20,The Empirical Variance Estimator for Computer Aided Diagnosis: Lessons for Algorithm Validation
20,Complete Set of Invariants of a 4 th Order Tensor: The 12 Tasks of HARDI from Ternary Quartics
20,3D Global Estimation and Augmented Reality Visualization of Intra-operative X-ray Dose
20,Automatic Clustering and Thickness Measurement of Anatomical Variants of the Human Perirhinal Cortex
20,String Motif-Based Description of Tool Motion for Detecting Skill and Gestures in Robotic Surgery
20,Robust Multimodal Dictionary Learning
20,Superpixel Classification Based Optic Cup Segmentation
20,A Metamorphosis Distance for Embryonic Cardiac Action Potential Interpolation and Classification
20,3-D Operation Situs Reconstruction with Time-of-Flight Satellite Cameras Using Photogeometric Data Fusion
20,Surface Smoothing: A Way Back in Early Brain Morphogenesis
20,A Learning-Based Approach for Fast and Robust Vessel Tracking in Long Ultrasound Sequences
20,A Generative Model for OCT Retinal Layer Segmentation by Integrating Graph-Based Multi-surface Searching and Image Registration
20,Constructive Real Time Feedback for a Temporal Bone Simulator
20,Self-Supervised Transformers for fMRI representation
20,The OOD Blind Spot of Unsupervised Anomaly Detection
20,Cluster-to-Conquer: A Framework for End-to-End Multi-Instance Learning for Whole Slide Image Classification
20,Automatic Diagnosis of Pulmonary Embolism Using an Attention-guided Framework: A Large-scale Study
20,Capturing Single-Cell Phenotypic Variation via Unsupervised Representation Learning
20,XLSor: A Robust and Accurate Lung Segmentor on Chest X-Rays Using Criss-Cross Attention and Customized Radiorealistic Abnormalities Generation
21,Self-Ensembling Vision Transformer (SEViT) for Robust Medical Image Classification
21,Supervised Contrastive Learning to Classify Paranasal Anomalies in the Maxillary Sinus
21,Unsupervised Representation Learning of Cingulate Cortical Folding Patterns
21,Deep Learning-Based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement
21,Unsupervised Domain Adaptive Fundus Image Segmentation with Category-Level Regularization
21,Global Multi-modal 2D 3D Registration via Local Descriptors Learning
21,Gigapixel Whole-Slide Images Classification Using Locally Supervised Learning
21,Multi-frame Attention Network for Left Ventricle Segmentation in 3D Echocardiography
21,EndoUDA: A Modality Independent Segmentation Approach for Endoscopy Imaging
21,Inter Extreme Points Geodesics for End-to-End Weakly Supervised Image Segmentation
21,Efficient Neural Network Approximation of Robust PCA for Automated Analysis of Calcium Imaging Data
21,Dual-Consistency Semi-supervised Learning with Uncertainty Quantification for COVID-19 Lesion Segmentation from CT Images
21,Projection-Wise Disentangling for Fair and Interpretable Representation Learning: Application to 3D Facial Shape Analysis
21,Deep Neural Dynamic Bayesian Networks Applied to EEG Sleep Spindles Modeling
21,Efficient Semi-supervised Gross Target Volume of Nasopharyngeal Carcinoma Segmentation via Uncertainty Rectified Pyramid Consistency
21,Efficient and Generic Interactive Segmentation Framework to Correct Mispredictions During Clinical Evaluation of Medical Images
21,Shallow Attention Network for Polyp Segmentation
21,Interactive Segmentation via Deep Learning and B-Spline Explicit Active Surfaces
21,Multi-frame Collaboration for Effective Endoscopic Video Polyp Detection via Spatial-Temporal Feature Transformation
21,3d-SMRnet: Achieving a New Quality of MPI System Matrix Recovery by Deep Learning
21,Topology-Aware Generative Adversarial Network for Joint Prediction of Multiple Brain Graphs from a Single Brain Graph
21,Automatic CAD-RADS Scoring Using Deep Learning
21,Multimodal Latent Semantic Alignment for Automated Prostate Tissue Classification and Retrieval
21,JBFnet - Low Dose CT Denoising by Trainable Joint Bilateral Filtering
21,User-Guided Domain Adaptation for Rapid Annotation from User Interactions: A Study on Pathological Liver Segmentation
21,Statistical Atlas of C. elegans Neurons
21,Endotracheal Tube Detection and Segmentation in Chest Radiographs Using Synthetic Data
21,Multi Scale Curriculum CNN for Context-Aware Breast MRI Malignancy Classification
21,Anatomical Priors for Image Segmentation via Post-processing with Denoising Autoencoders
21,Synthesis and Inpainting-Based MR-CT Registration for Image-Guided Thermal Ablation of Liver Tumors
21,Unsupervised Standard Plane Synthesis in Population Cine MRI via Cycle-Consistent Adversarial Networks
21,Automatic View Planning with Multi-scale Deep Reinforcement Learning Agents
21,Semi-supervised Learning for Segmentation Under Semantic Constraint
21,Colon Shape Estimation Method for Colonoscope Tracking Using Recurrent Neural Networks
21,Joint Learning of Motion Estimation and Segmentation for Cardiac MR Image Sequences
21,SLSDeep: Skin Lesion Segmentation Based on Dilated Residual and Pyramid Pooling Networks
21,Deep Adversarial Context-Aware Landmark Detection for Ultrasound Imaging
21,Using Convolutional Neural Networks to Automatically Detect Eye-Blink Artifacts in Magnetoencephalography Without Resorting to Electrooculography
21,Robust Non-rigid Registration Through Agent-Based Action Learning
21,Distance Metric Learning Using Graph Convolutional Networks: Application to Functional Brain Networks
21,CardiacNET: Segmentation of Left Atrium and Proximal Pulmonary Veins from MRI Using Multi-view CNN
21,3D U-Net: Learning Dense Volumetric Segmentation from Sparse Annotation
21,A Bayesian Model to Assess $$T_2$$ Values and Their Changes Over Time in Quantitative MRI
21,Riemannian Metric Optimization for Connectivity-Driven Surface Mapping
21,Automated Segmentation of Knee MRI Using Hierarchical Classifiers and Just Enough Interaction Based Learning: Data from Osteoarthritis Initiative
21,Automatic Cystocele Severity Grading in Ultrasound by Spatio-Temporal Regression
21,Direct Estimation of Wall Shear Stress from Aneurysmal Morphology: A Statistical Approach
21,Predictive Modeling of Anatomy with Genetic and Clinical Data
21,Bayesian Personalization of Brain Tumor Growth Model
21,Structural Edge Detection for Cardiovascular Modeling
21,Robust Transmural Electrophysiological Imaging: Integrating Sparse and Dynamic Physiological Models into ECG-Based Inference
21,Distance Networks for Morphological Profiling and Characterization of DICCCOL Landmarks
21,3D Deep Learning for Efficient and Robust Landmark Detection in Volumetric Data
21,Multi-scale Analysis of Imaging Features and Its Use in the Study of COPD Exacerbation Susceptible Phenotypes
21,Genus-One Surface Registration via Teichmüller Extremal Mapping
21,Hole Detection in Metabolic Connectivity of Alzheimer’s Disease Using k −Laplacian
21,Computer Assisted Planning and Navigation of Periacetabular Osteotomy with Range of Motion Optimization
21,Maximum-Margin Based Representation Learning from Multiple Atlases for Alzheimer’s Disease Classification
21,Longitudinal Alignment of Disease Progression in Fibrosing Interstitial Lung Disease
21,Direct Estimation of Cardiac Bi-ventricular Volumes with Regression Forests
21,Max-Margin Based Learning for Discriminative Bayesian Network from Neuroimaging Data
21,SEEG Trajectory Planning: Combining Stability Structure and Scale in Vessel Extraction
21,Analysis of Trabecular Bone Microstructure Using Contour Tree Connectivity
21,Persistent Homological Sparse Network Approach to Detecting White Matter Abnormality in Maltreated Children: MRI and DTI Multimodal Study
21,Exhaustive Search of the SNP-SNP Interactome Identifies Epistatic Effects on Brain Volume in Two Cohorts
21,Anatomy-Guided Discovery of Large-Scale Consistent Connectivity-Based Cortical Landmarks
21,Spatio-temporal Dimension Reduction of Cardiac Motion for Group-Wise Analysis and Statistical Testing
21,Contrast-Independent Liver-Fat Quantification from Spectral CT Exams
21,Integration of Sparse Multi-modality Representation and Geometrical Constraint for Isointense Infant Brain Segmentation
21,Real-Time Respiratory Motion Analysis Using Manifold Ray Casting of Volumetrically Fused Multi-view Range Imaging
21,Semi-Supervised Medical Image Segmentation via Cross Teaching between CNN and Transformer
21,Survival Analysis for Idiopathic Pulmonary Fibrosis using CT Images and Incomplete Clinical Data
21,Whole-Body Soft-Tissue Lesion Tracking and Segmentation in Longitudinal CT Imaging Studies
21,Fast Mitochondria Detection for Connectomics
21,Boundary loss for highly unbalanced segmentation
21,Prediction of Disease Progression in Multiple Sclerosis Patients using Deep Learning Analysis of MRI Data
22,Incremental Learning for Heterogeneous Structure Segmentation in Brain Tumor MRI
22,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in  Head and Neck Cancer
22,Automatic Segmentation of Hip Osteophytes in DXA Scans Using U-Nets
